"[wowow_2, pc, 2024-10-30 09:34:49.548, 2024-10-30 09:34:44.570, 2024-10-30 09:34:44.523, unstruct, 660b4b03-e650-43cf-b9ed-08eb82038c77, , 876666cd24ee408e8891673ee432f08c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 46400032bd254630875358926421077c, 192.168.65.1, , , , 8cedb1fb-3912-4c1a-aaa0-deb27c4bd557, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"07a47ba8-ee2a-43c0-977c-99d84ef601ee\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:34:44.000, , , , , 2024-10-30 09:34:44.570, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:34:49.551, 2024-10-30 09:34:49.541, 2024-10-30 09:34:49.536, page_view, 4f622226-b5b6-402a-a279-eb03354dcb3c, , 9ca45a64a45c4e49ac047104e90e872b, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 63d071d4faee4eb99bc7d1db6a92a490, 192.168.65.1, , , , 707fa004-d5c8-44f9-aa00-cc77637ede6b, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:34:49.000, , , , , 2024-10-30 09:34:49.541, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:34:54.574, 2024-10-30 09:34:49.567, 2024-10-30 09:34:49.536, page_ping, f1628447-082b-400b-99a8-168d5131d86c, , 9ca45a64a45c4e49ac047104e90e872b, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 63d071d4faee4eb99bc7d1db6a92a490, 192.168.65.1, , , , 1c809c34-4ad9-4b00-a461-58e0ca2220ff, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:34:49.000, , , , , 2024-10-30 09:34:49.567, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:34:54.576, 2024-10-30 09:34:49.583, 2024-10-30 09:34:49.536, unstruct, 86ffe05b-2a3a-41cc-8509-a35acd258bab, , 9ca45a64a45c4e49ac047104e90e872b, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 63d071d4faee4eb99bc7d1db6a92a490, 192.168.65.1, , , , fcd13069-c5fb-489d-bbca-fca05c7fbfaf, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"2c6d7f2c-4ffb-49cc-b2f3-161d349a530c\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:34:49.000, , , , , 2024-10-30 09:34:49.583, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:34:54.579, 2024-10-30 09:34:54.556, 2024-10-30 09:34:54.551, page_view, b68bc2ec-13d4-40cc-938b-217bea5c0cbf, , 08bc69203009486cb368a63467202c5a, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 558c62ad08344798a6419f6f674e4e08, 192.168.65.1, , , , 4dffd5e3-6ef6-4436-8ab7-1bd6eeff27c8, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:34:54.000, , , , , 2024-10-30 09:34:54.556, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:34:54.580, 2024-10-30 09:34:54.561, 2024-10-30 09:34:54.551, page_ping, 43bc9518-59a6-4f91-b3ac-c75f5394ca40, , 08bc69203009486cb368a63467202c5a, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 558c62ad08344798a6419f6f674e4e08, 192.168.65.1, , , , bca0c680-ae81-4fe8-ad65-8309a069cd8a, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:34:54.000, , , , , 2024-10-30 09:34:54.561, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:34:54.581, 2024-10-30 09:34:54.567, 2024-10-30 09:34:54.551, unstruct, 611abbd9-9000-4867-937a-ab2273559480, , 08bc69203009486cb368a63467202c5a, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 558c62ad08344798a6419f6f674e4e08, 192.168.65.1, , , , 3a7d6445-b157-4c2b-864c-61d1af20a8ad, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"9f0d4f98-b715-47cf-9379-a64961f1aefe\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:34:54.000, , , , , 2024-10-30 09:34:54.567, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:34:59.578, 2024-10-30 09:34:59.567, 2024-10-30 09:34:59.562, page_view, b952e33d-a854-4367-83b9-1c76b7ff43de, , 3bf8b73f4a3c45aa8888dc30995ce4e8, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, a53c6dfd38df4451b32ed1acf9b0adf5, 192.168.65.1, , , , d93d6157-ab63-4c62-ba61-4a6bb73135e2, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:34:59.000, , , , , 2024-10-30 09:34:59.567, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:34:59.579, 2024-10-30 09:34:59.572, 2024-10-30 09:34:59.562, page_ping, fb7e628a-24e5-4f2e-bfd1-3dabb6d58b41, , 3bf8b73f4a3c45aa8888dc30995ce4e8, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, a53c6dfd38df4451b32ed1acf9b0adf5, 192.168.65.1, , , , 3bb0a121-8265-4220-b2c9-5adea6da9e82, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:34:59.000, , , , , 2024-10-30 09:34:59.572, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:04.585, 2024-10-30 09:34:59.578, 2024-10-30 09:34:59.562, unstruct, f47e468b-bea7-4fe7-836f-7b168728d328, , 3bf8b73f4a3c45aa8888dc30995ce4e8, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, a53c6dfd38df4451b32ed1acf9b0adf5, 192.168.65.1, , , , 25a5127a-dffb-4fa1-aead-d4695805df0b, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"e28bf833-ef81-40b0-9fdd-eea0f52874f1\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:34:59.000, , , , , 2024-10-30 09:34:59.578, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:04.589, 2024-10-30 09:35:04.580, 2024-10-30 09:35:04.576, page_view, 0414eb4c-e816-48db-86c8-ddd655d3d563, , 6630f641f6ff4bb3a282e62facde923c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 8f9ac93c20a34e38b5165f97040b75aa, 192.168.65.1, , , , 29842c9e-5a33-4272-961a-76af1ce8aea8, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:04.000, , , , , 2024-10-30 09:35:04.580, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:09.592, 2024-10-30 09:35:04.586, 2024-10-30 09:35:04.576, page_ping, 6019301b-58e1-4de7-b058-2c8561a6c0b8, , 6630f641f6ff4bb3a282e62facde923c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 8f9ac93c20a34e38b5165f97040b75aa, 192.168.65.1, , , , 9fc6a3cd-3c90-49f9-89f9-c19dfe2340b7, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:04.000, , , , , 2024-10-30 09:35:04.586, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:09.594, 2024-10-30 09:35:04.592, 2024-10-30 09:35:04.576, unstruct, b5cb9e4f-9ac3-431b-aef0-857e41d7fc99, , 6630f641f6ff4bb3a282e62facde923c, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 8f9ac93c20a34e38b5165f97040b75aa, 192.168.65.1, , , , 9bcd4985-689f-40d6-b178-77f09cbf91f2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"2f640cc7-72f2-4ed7-bad1-4d8e049b8d1c\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:04.000, , , , , 2024-10-30 09:35:04.592, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:09.598, 2024-10-30 09:35:09.582, 2024-10-30 09:35:09.578, page_view, bd046af3-b219-459a-b6bb-8b315e242886, , 424e1221a93c488c928d23a9d86b4acf, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 9bc9ec1df2e244b9a1d2dfde58209b74, 192.168.65.1, , , , 5caa6953-944a-4468-bb1c-2b1684865967, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:09.000, , , , , 2024-10-30 09:35:09.582, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:09.598, 2024-10-30 09:35:09.588, 2024-10-30 09:35:09.578, page_ping, a4ac90ba-164b-484a-8fad-99b7dfd8fbbb, , 424e1221a93c488c928d23a9d86b4acf, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 9bc9ec1df2e244b9a1d2dfde58209b74, 192.168.65.1, , , , e767c42d-0f69-414b-8969-56cde7c09bd8, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:09.000, , , , , 2024-10-30 09:35:09.588, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:14.601, 2024-10-30 09:35:09.593, 2024-10-30 09:35:09.578, unstruct, 8b41f145-6942-4fb7-8c19-e40534da6fa1, , 424e1221a93c488c928d23a9d86b4acf, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 9bc9ec1df2e244b9a1d2dfde58209b74, 192.168.65.1, , , , 4636f04c-6b72-4060-a71a-8de292ac70d2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"f9cf7446-da91-404f-a393-2682f4341473\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:09.000, , , , , 2024-10-30 09:35:09.593, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:14.606, 2024-10-30 09:35:14.594, 2024-10-30 09:35:14.589, page_view, f66b54f1-385a-4287-9a52-2a45bb7c0530, , 86dafd358a4e4dfbaea812844f6ced8a, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 601015f1a17845998e556526c737c933, 192.168.65.1, , , , a1e4064c-a03e-4be7-8c54-6d70d2d19514, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:14.000, , , , , 2024-10-30 09:35:14.594, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:19.608, 2024-10-30 09:35:14.599, 2024-10-30 09:35:14.589, page_ping, 6862565e-724f-4f60-b781-49f7fb92511e, , 86dafd358a4e4dfbaea812844f6ced8a, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 601015f1a17845998e556526c737c933, 192.168.65.1, , , , a8ae6c7b-ff04-4d80-a273-7d4fe1a13014, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:14.000, , , , , 2024-10-30 09:35:14.599, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:19.610, 2024-10-30 09:35:14.606, 2024-10-30 09:35:14.589, unstruct, d326ad14-74ec-4d08-82f6-dd39cce1568a, , 86dafd358a4e4dfbaea812844f6ced8a, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 601015f1a17845998e556526c737c933, 192.168.65.1, , , , 53f171b3-375a-4ebb-a57f-76b8c651c34e, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"4557ca40-a2d9-4642-8851-72c4eb7bed82\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:14.000, , , , , 2024-10-30 09:35:14.606, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:19.613, 2024-10-30 09:35:19.598, 2024-10-30 09:35:19.594, page_view, 6e7c773a-9835-44c5-a9d1-a719cf619735, , b24e8933340a492b94088af41a4586ca, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, e6d5c1f53a9b4e89bfe4ee894710f49c, 192.168.65.1, , , , bc3e5a7e-6b04-4df7-9090-fb00378e5ed0, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:19.000, , , , , 2024-10-30 09:35:19.598, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:19.614, 2024-10-30 09:35:19.604, 2024-10-30 09:35:19.594, page_ping, 6b0ca4f6-face-40e6-afe2-3324344a4320, , b24e8933340a492b94088af41a4586ca, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, e6d5c1f53a9b4e89bfe4ee894710f49c, 192.168.65.1, , , , 8f60b9f2-b918-4489-ba3f-cac05058481c, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:19.000, , , , , 2024-10-30 09:35:19.604, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:24.617, 2024-10-30 09:35:19.609, 2024-10-30 09:35:19.594, unstruct, 939977fa-0a15-4608-b394-0a4aec9d00cd, , b24e8933340a492b94088af41a4586ca, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, e6d5c1f53a9b4e89bfe4ee894710f49c, 192.168.65.1, , , , fc816fab-1519-4b78-9950-7864f19d61e0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"4e953441-766d-42da-8ab8-4f63584c3766\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:19.000, , , , , 2024-10-30 09:35:19.609, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:24.621, 2024-10-30 09:35:24.608, 2024-10-30 09:35:24.603, page_view, 2f2aab7e-e9cc-4019-b277-b0d64b03c6bd, , 817123393dc74e6da0d1b3531d3c4266, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 1e0f9c146bc04e82842adea7d394b614, 192.168.65.1, , , , f404ebd1-6d6c-434a-aa2f-178e6de87b32, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:24.000, , , , , 2024-10-30 09:35:24.608, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:29.640, 2024-10-30 09:35:24.635, 2024-10-30 09:35:24.603, page_ping, e0c7be9c-a582-48ba-9075-74834237e5e3, , 817123393dc74e6da0d1b3531d3c4266, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 1e0f9c146bc04e82842adea7d394b614, 192.168.65.1, , , , 6f5a65d3-0a31-4b32-a116-088e6bf90030, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:24.000, , , , , 2024-10-30 09:35:24.635, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:29.641, 2024-10-30 09:35:24.642, 2024-10-30 09:35:24.603, unstruct, b8c6b2b6-3a28-4838-a45d-3d01498db2e3, , 817123393dc74e6da0d1b3531d3c4266, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 1e0f9c146bc04e82842adea7d394b614, 192.168.65.1, , , , 82b96403-fed9-40aa-a4d8-f0c53d2eb47a, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"95d8d6c9-d203-4e90-bed2-41d942ccd0ba\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:24.000, , , , , 2024-10-30 09:35:24.642, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:29.643, 2024-10-30 09:35:29.630, 2024-10-30 09:35:29.614, page_view, eb212a29-3c4e-4bab-abd0-320b6cceb3a8, , 5ae38bab900844d787ac907d4a18e646, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 0fc92c68f54d4e05aa5ca6d715c7d9e2, 192.168.65.1, , , , 33c64622-20fc-4b1d-bcbc-e9b436b838d4, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:29.000, , , , , 2024-10-30 09:35:29.630, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:34.652, 2024-10-30 09:35:29.645, 2024-10-30 09:35:29.614, page_ping, 3b5e1bbd-f17c-44fa-a732-c980e042e680, , 5ae38bab900844d787ac907d4a18e646, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 0fc92c68f54d4e05aa5ca6d715c7d9e2, 192.168.65.1, , , , 38ddfc63-d8d3-40a6-9ef0-7f1defccda85, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:29.000, , , , , 2024-10-30 09:35:29.645, com.snowplowanalytics.snowplow, page_ping, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:34.653, 2024-10-30 09:35:29.650, 2024-10-30 09:35:29.614, unstruct, b901fa02-9d49-46b9-9b4b-2d2e3f87455d, , 5ae38bab900844d787ac907d4a18e646, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, 0fc92c68f54d4e05aa5ca6d715c7d9e2, 192.168.65.1, , , , c00d4f5b-68de-464c-9aab-f00c62e46c10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , {\"schema\":\"iglu:com.snowplowanalytics.snowplow/unstruct_event/jsonschema/1-0-0\",\"data\":{\"schema\":\"iglu:com.snowplowanalytics.mobile/screen_view/jsonschema/1-0-0\",\"data\":{\"id\":\"34929550-0c70-4b56-b6a0-da91de54150a\",\"name\":\"phucdinh02\"}}}, , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:29.000, , , , , 2024-10-30 09:35:29.650, com.snowplowanalytics.mobile, screen_view, jsonschema, 1-0-0, , ]"
"[wowow_2, pc, 2024-10-30 09:35:34.655, 2024-10-30 09:35:34.632, 2024-10-30 09:35:34.629, page_view, f02f742b-f202-4e2e-b277-817675846dff, , 63d08c4257784bea9054c58de1d9252d, py-1.0.3, ssc-3.1.0-kafkasink, snowplow-stream-enrich-3.8.0, c8dcbb9746974c86b75134ab901a5971, 192.168.65.1, , , , 8287f692-fa30-4d93-8141-7c684a9ff8d3, , , , , , , , , , , , https://www.snowplow.io, Homepage, , https, www.snowplow.io, 443, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , python-requests/2.32.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2024-10-30 09:35:34.000, , , , , 2024-10-30 09:35:34.632, com.snowplowanalytics.snowplow, page_view, jsonschema, 1-0-0, , ]"
